Date,Site,Account,Keyword,Market,Location,Device,Tags,Rank,Base_Rank,Url,Advertiser_Competition,Global_Monthly_Searches,Regional_Monthly_Searches,CPC
2020-09-07,www.merrilledge.com/,bankofamerica,investment goals,US-en,,smartphone,"merrill edge, articles",0,0,,0.0809213,1000,390,6.46
2020-09-07,www.merrilledge.com/,bankofamerica,investment help,US-en,,smartphone,"merrill edge, investing",38,37,www.merrilledge.com/guidance/start-investing/select-your-investments,0.608516,480,260,8.26
2020-09-07,www.merrilledge.com/,bankofamerica,investment ideas,US-en,,smartphone,"merrill edge, sov, research and guidance",40,37,www.merrilledge.com/research-and-insights,0.292219,6600,2400,2.89
2020-09-07,www.merrilledge.com/,bankofamerica,investment in stocks,US-en,,smartphone,"merrill edge, investing",34,32,www.merrilledge.com/article/investing-in-stocks,0.605639,90500,60500,4.2
2020-09-07,www.merrilledge.com/,bankofamerica,investment income tax,US-en,,smartphone,"merrill edge, tools",68,64,www.merrilledge.com/guidance/tools/investment-income-tax-calculator,0.0506598,1900,1300,4.18
2020-09-07,www.merrilledge.com/,bankofamerica,investment income tax calculator,US-en,,smartphone,"merrill edge, tools",2,2,www.merrilledge.com/guidance/tools/investment-income-tax-calculator,0.11673499999999999,210,140,3.67
2020-09-07,www.merrilledge.com/,bankofamerica,investment insights,US-en,,smartphone,"merrill edge, sov, research and guidance",0,0,,0.0422924,5400,1300,12.92
2020-09-07,www.merrilledge.com/,bankofamerica,investment life cycle stages,US-en,,smartphone,"merrill edge, articles",4,3,www.merrilledge.com/article/investing-through-lifes-stages,0.0142857,70,20,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,investment management experts,US-en,,smartphone,"merrill edge, general information",0,0,,0.214286,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,investment money,US-en,,smartphone,"merrill edge, tools",0,0,,0.511363,27100,8100,3.56
2020-09-07,www.merrilledge.com/,bankofamerica,investment opportunities in usa,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.74124,170,90,5.71
2020-09-07,www.merrilledge.com/,bankofamerica,investment perspectives,US-en,,smartphone,"merrill edge, research and guidance",8,3,www.merrilledge.com/research/perspectives,0.156334,260,110,62.5
2020-09-07,www.merrilledge.com/,bankofamerica,investment planning,US-en,,smartphone,"merrill edge, sov, research and guidance",0,0,,0.385667,14800,1600,9.71
2020-09-07,www.merrilledge.com/,bankofamerica,investment portfolio,US-en,,smartphone,"merrill edge, sov, investing",97,92,www.merrilledge.com/guidance/building-wealth/monitor-your-portfolio,0.272796,22200,5400,10.73
2020-09-07,www.merrilledge.com/,bankofamerica,investment portfolio asset allocation,US-en,,smartphone,"merrill edge, research and guidance",78,71,www.merrilledge.com/article/asset-allocation-sound-investment-strategy,0.4,40,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,investment process,US-en,,smartphone,"merrill edge, investing",0,0,,0.0667761,3600,260,5.3
2020-09-07,www.merrilledge.com/,bankofamerica,investment products,US-en,,smartphone,"merrill edge, sov, investing",11,10,www.merrilledge.com/m/pages/mobile/investment-products-mobile.aspx,0.276648,2400,590,6.2
2020-09-07,www.merrilledge.com/,bankofamerica,investment reports,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.27019299999999996,1600,480,11.21
2020-09-07,www.merrilledge.com/,bankofamerica,investment research,US-en,,smartphone,"merrill edge, sov, research and guidance",0,0,,0.467213,1900,590,10.07
2020-09-07,www.merrilledge.com/,bankofamerica,investment solutions,US-en,,smartphone,"merrill edge, sov, investing",0,0,,0.208213,1600,260,24.34
2020-09-07,www.merrilledge.com/,bankofamerica,investment strategy,US-en,,smartphone,"merrill edge, general information",0,0,,0.255682,12100,4400,6.98
2020-09-07,www.merrilledge.com/,bankofamerica,investment taxes,US-en,,smartphone,"merrill edge, tools",16,15,www.merrilledge.com/article/tax-smart-investment-strategies-you-should-consider,0.052773099999999996,2900,1600,4.08
2020-09-07,www.merrilledge.com/,bankofamerica,investment tools,US-en,,smartphone,"merrill edge, sov, tools",20,19,www.merrilledge.com/m/pages/mobile/tools-calculators-mobile.aspx,0.42567,1600,590,7.01
2020-09-07,www.merrilledge.com/,bankofamerica,investment tracker,US-en,,smartphone,"merrill edge, sov, tools",24,22,www.merrilledge.com/performance-and-planning-tools/performance,0.41838400000000003,1600,480,11.88
2020-09-07,www.merrilledge.com/,bankofamerica,investment tracking,US-en,,smartphone,"merrill edge, sov, tools",0,0,,0.41838400000000003,1600,480,11.88
2020-09-07,www.merrilledge.com/,bankofamerica,investment trends,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.353412,1300,210,6.6
2020-09-07,www.merrilledge.com/,bankofamerica,investment types,US-en,,smartphone,"merrill edge, investing",32,31,www.merrilledge.com/m/pages/mobile/investment-products-mobile.aspx,0.08498710000000001,22200,5400,7.13
2020-09-07,www.merrilledge.com/,bankofamerica,investment video,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.183255,720,260,5.65
2020-09-07,www.merrilledge.com/,bankofamerica,investment videos,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.183255,720,260,5.65
2020-09-07,www.merrilledge.com/,bankofamerica,investment webinars,US-en,,smartphone,"merrill edge, research and guidance",3,3,www.merrilledge.com/investor-education/webinars,0.5538850000000001,320,70,7.52
2020-09-07,www.merrilledge.com/,bankofamerica,investor education,US-en,,smartphone,"merrill edge, sov, research and guidance",11,10,www.merrilledge.com/investor-education,0.34654,590,210,4.91
2020-09-07,www.merrilledge.com/,bankofamerica,investor life cycle stages,US-en,,smartphone,"merrill edge, articles",6,5,www.merrilledge.com/article/investing-through-lifes-stages,0.0142857,70,20,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,ira,US-en,,smartphone,"merrill edge, sov, mission critical, retirement",27,21,www.merrilledge.com/article/traditional-ira-explained,0.197758,1000000,246000,9.34
2020-09-07,www.merrilledge.com/,bankofamerica,ira account offers,US-en,,smartphone,"merrill edge, offers",15,14,www.merrilledge.com/offers/retirement,0.80102,10,10,11.94
2020-09-07,www.merrilledge.com/,bankofamerica,ira and taxes,US-en,,smartphone,"merrill edge, articles",14,13,www.merrilledge.com/article/traditional-ira-explained,0.289396,210,210,5.19
2020-09-07,www.merrilledge.com/,bankofamerica,ira beneficiary,US-en,,smartphone,"merrill edge, articles",0,0,,0.0640811,2900,2900,4.14
2020-09-07,www.merrilledge.com/,bankofamerica,ira benefits,US-en,,smartphone,"merrill edge, retirement",43,39,www.merrilledge.com/article/traditional-ira-explained,0.228836,1300,1300,5.14
2020-09-07,www.merrilledge.com/,bankofamerica,ira consolidation,US-en,,smartphone,"merrill edge, articles",11,10,www.merrilledge.com/article/using-rollover-ira-consolidate-multiple-retirement-accounts,0.30803600000000003,50,40,1.81
2020-09-07,www.merrilledge.com/,bankofamerica,ira conversion,US-en,,smartphone,"merrill edge, sov, retirement",19,18,www.merrilledge.com/article/thinking-of-converting-to-roth-ira,0.200988,480,390,5.2
2020-09-07,www.merrilledge.com/,bankofamerica,ira conversion calculator,US-en,,smartphone,"merrill edge, retirement",7,7,www.merrilledge.com/retirement/roth-ira-conversion-calc,0.180952,140,140,3.01
2020-09-07,www.merrilledge.com/,bankofamerica,ira estate planning,US-en,,smartphone,"merrill edge, articles",0,0,,0.369748,30,30,38.51
2020-09-07,www.merrilledge.com/,bankofamerica,ira explained,US-en,,smartphone,"merrill edge, articles",3,2,www.merrilledge.com/article/traditional-ira-explained,0.29491999999999996,480,320,5.42
2020-09-07,www.merrilledge.com/,bankofamerica,ira loans,US-en,,smartphone,"merrill edge, ask merrill",1,1,www.merrilledge.com/ask/retirement/can-i-borrow-from-ira-loan,0.084127,1900,1900,4.65
2020-09-07,www.merrilledge.com/,bankofamerica,ira offers,US-en,,smartphone,"merrill edge, offers",10,10,www.merrilledge.com/offers/retirement,0.590659,50,40,6.53
2020-09-07,www.merrilledge.com/,bankofamerica,ira tax season,US-en,,smartphone,"merrill edge, articles",5,5,www.merrilledge.com/article/keeping-up-with-your-ira-tax-season-checklist,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,ira transfer,US-en,,smartphone,"merrill edge, sov, retirement",18,17,www.merrilledge.com/m/pages/mobile/transfer-ira-mobile.aspx,0.314992,720,590,11.17
2020-09-07,www.merrilledge.com/,bankofamerica,iras,US-en,,smartphone,"merrill edge, sov, retirement",22,17,www.merrilledge.com/m/pages/mobile/retirement/ira-mobile.aspx,0.197758,1000000,246000,9.34
2020-09-07,www.merrilledge.com/,bankofamerica,is 1 million enough to retire,US-en,,smartphone,"merrill edge, ask merrill",13,9,www.merrilledge.com/ask/retirement/is-1-million-dollars-enough-to-retire,0.0613398,480,390,2.11
2020-09-07,www.merrilledge.com/,bankofamerica,is a million dollars enough to retire on,US-en,,smartphone,"merrill edge, articles",10,9,www.merrilledge.com/ask/retirement/is-1-million-dollars-enough-to-retire,0.0892857,170,140,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,is an inheritance taxable,US-en,,smartphone,"merrill edge, articles",16,15,www.merrilledge.com/article/i-received-inheritance-how-is-this-money-taxed,0.04519190000000001,3600,3600,9.77
2020-09-07,www.merrilledge.com/,bankofamerica,is inherited money taxable,US-en,,smartphone,"merrill edge, articles",11,10,www.merrilledge.com/article/i-received-inheritance-how-is-this-money-taxed,0.0544601,1000,880,7.07
2020-09-07,www.merrilledge.com/,bankofamerica,is it a good time to refinance,US-en,,smartphone,"merrill edge, articles",7,6,www.merrilledge.com/article/how-can-tell-whether-good-time-refinance-my-mortgage,0.880336,2400,2400,9.39
2020-09-07,www.merrilledge.com/,bankofamerica,is it better to lease or buy a car,US-en,,smartphone,"merrill edge, research and guidance",70,66,www.merrilledge.com/m/pages/mobile/finances/buying-a-car-mobile.aspx,0.12912300000000002,5400,4400,2.14
2020-09-07,www.merrilledge.com/,bankofamerica,is it too late to start a 529 plan,US-en,,smartphone,"merrill edge, articles",0,0,,0.228571,20,20,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,is pmi required,US-en,,smartphone,"merrill edge, articles",47,43,www.merrilledge.com/article/what-is-private-mortgage-insurance-and-can-my-mortgage-lender-require-it,0.0267501,210,210,4.3
2020-09-07,www.merrilledge.com/,bankofamerica,is this a good time to refinance my mortgage,US-en,,smartphone,"merrill edge, articles",8,7,www.merrilledge.com/article/how-can-tell-whether-good-time-refinance-my-mortgage,0.9663870000000001,90,90,11.22
2020-09-07,www.merrilledge.com/,bankofamerica,job loss,US-en,,smartphone,"merrill edge, research and guidance",81,78,www.merrilledge.com/article/job-loss-checklist,0.11329600000000001,22200,6600,7.08
2020-09-07,www.merrilledge.com/,bankofamerica,kids college fund,US-en,,smartphone,"merrill edge, college",31,28,www.merrilledge.com/article/7-ways-to-save-for-college-education,0.555949,3600,3600,6.73
2020-09-07,www.merrilledge.com/,bankofamerica,kids moving back home,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.027210900000000003,20,20,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,laid off pension options,US-en,,smartphone,"merrill edge, articles",7,6,www.merrilledge.com/article/managing-retirement-assets-in-event-of-layoff,0.204969,30,20,2.76
2020-09-07,www.merrilledge.com/,bankofamerica,large financial purchase impact,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,last will and testament,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.6901930000000001,22200,14800,3.5
2020-09-07,www.merrilledge.com/,bankofamerica,late start saving for college,US-en,,smartphone,"merrill edge, articles",83,79,www.merrilledge.com/m/pages/mobile/college-savings/before-college-mobile.aspx,0.166667,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,learn about investing,US-en,,smartphone,"merrill edge, research and guidance",45,42,www.merrilledge.com/investor-education/investing-for-beginners,0.481522,8100,4400,4.15
2020-09-07,www.merrilledge.com/,bankofamerica,leave a legacy,US-en,,smartphone,"merrill edge, research and guidance",84,77,www.merrilledge.com/guidance/retired/leaving-a-legacy,0.0207263,3600,1900,2.34
2020-09-07,www.merrilledge.com/,bankofamerica,leaving a legacy,US-en,,smartphone,"merrill edge, research and guidance",49,43,www.merrilledge.com/guidance/retired/leaving-a-legacy,0.0207263,3600,1900,2.34
2020-09-07,www.merrilledge.com/,bankofamerica,leaving job 401k,US-en,,smartphone,"merrill edge, articles",49,44,www.merrilledge.com/article/changing-jobs-or-retiring-dont-forget-your-retirement-savings,0.0863539,320,320,5.94
2020-09-07,www.merrilledge.com/,bankofamerica,legacy financial planning,US-en,,smartphone,"merrill edge, articles",0,0,,0.178844,110,110,3.61
2020-09-07,www.merrilledge.com/,bankofamerica,legacy planning,US-en,,smartphone,"merrill edge, articles",0,0,,0.323937,1600,720,8.32
2020-09-07,www.merrilledge.com/,bankofamerica,legacy trust,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.0945674,880,480,19.24
2020-09-07,www.merrilledge.com/,bankofamerica,lending money to family,US-en,,smartphone,"merrill edge, articles",33,28,www.merrilledge.com/article/tips-when-lending-money-to-family,0.11832100000000001,590,260,3.51
2020-09-07,www.merrilledge.com/,bankofamerica,life after divorce for women,US-en,,smartphone,"merrill edge, articles",16,11,www.merrilledge.com/article/life-after-divorce-finances-women,0.908759,880,320,0.5
2020-09-07,www.merrilledge.com/,bankofamerica,life stage investing,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/investing-through-lifes-stages,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,lifetime annuities income,US-en,,smartphone,"merrill edge, articles",30,26,www.merrilledge.com/article/annuities-may-help-make-your-income-last-lifetime,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,living in retirement,US-en,,smartphone,"merrill edge, sov, retirement",0,0,,0.161554,5400,3600,6.73
2020-09-07,www.merrilledge.com/,bankofamerica,living with chronic illness,US-en,,smartphone,"merrill edge, articles",0,0,,0.168203,880,390,4.48
2020-09-07,www.merrilledge.com/,bankofamerica,living within your means,US-en,,smartphone,"merrill edge, articles",75,70,www.merrilledge.com/article/you-and-your-budget-live-within-your-means,0.0043425,3600,1300,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,loan from ira,US-en,,smartphone,"merrill edge, ask merrill",1,1,www.merrilledge.com/ask/retirement/can-i-borrow-from-ira-loan,0.084127,1900,1900,4.65
2020-09-07,www.merrilledge.com/,bankofamerica,loaning money to family,US-en,,smartphone,"merrill edge, articles",83,78,www.merrilledge.com/article/tips-when-lending-money-to-family,0.0980066,390,260,1.44
2020-09-07,www.merrilledge.com/,bankofamerica,loans to family members,US-en,,smartphone,"merrill edge, articles",57,53,www.merrilledge.com/article/tips-when-lending-money-to-family,0.14285699999999998,260,140,1.03
2020-09-07,www.merrilledge.com/,bankofamerica,long term care for elderly,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.696757,260,170,16.18
2020-09-07,www.merrilledge.com/,bankofamerica,looking to buy a car,US-en,,smartphone,"merrill edge, research and guidance",58,54,www.merrilledge.com/m/pages/mobile/finances/buying-a-car-mobile.aspx,0.8753340000000001,390,210,4.22
2020-09-07,www.merrilledge.com/,bankofamerica,losing a loved one,US-en,,smartphone,"merrill edge, research and guidance",59,58,www.merrilledge.com/article/loss-of-loved-one-financial-checklist,0.9295770000000001,22200,12100,0.95
2020-09-07,www.merrilledge.com/,bankofamerica,loss-of-loved-one-financial-checklist,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/loss-of-loved-one-financial-checklist,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,loved one passes,US-en,,smartphone,"merrill edge, articles",0,0,,0.9967790000000001,880,720,0.43
2020-09-07,www.merrilledge.com/,bankofamerica,low cost healthy food,US-en,,smartphone,"merrill edge, articles",0,0,,0.315364,90,50,1.99
2020-09-07,www.merrilledge.com/,bankofamerica,low cost stock trades,US-en,,smartphone,"merrill edge, investing",54,50,www.merrilledge.com/zero-dollar-trades,0.559447,260,170,7.45
2020-09-07,www.merrilledge.com/,bankofamerica,low cost stock trading,US-en,,smartphone,"merrill edge, offers",51,46,www.merrilledge.com/zero-dollar-trades,0.559447,260,170,7.45
2020-09-07,www.merrilledge.com/,bankofamerica,mailing tax statements,US-en,,smartphone,"merrill edge, research and guidance",8,7,www.merrilledge.com/guidance/tax-statement-mailing-dates,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,managed portfolio,US-en,,smartphone,"merrill edge, sov, investing",15,14,www.merrilledge.com/guided-investing,0.253227,60500,9900,9.47
2020-09-07,www.merrilledge.com/,bankofamerica,managing chronic illness,US-en,,smartphone,"merrill edge, articles",0,0,,0.18303599999999998,170,70,4.07
2020-09-07,www.merrilledge.com/,bankofamerica,managing disability,US-en,,smartphone,"merrill edge, articles",65,58,www.merrilledge.com/article/managing-disability-or-chronic-illness-checklist,0.0480405,1000,110,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,managing family finances,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.247104,390,90,18.24
2020-09-07,www.merrilledge.com/,bankofamerica,managing investment risk,US-en,,smartphone,"merrill edge, articles",0,0,,0.23301599999999997,880,210,9.13
2020-09-07,www.merrilledge.com/,bankofamerica,managing market volatility,US-en,,smartphone,"merrill edge, articles",4,3,www.merrilledge.com/article/three-strategies-help-you-manage-volatility,0.445578,50,50,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,managing personal finances,US-en,,smartphone,"merrill edge, articles",0,0,,0.328864,6600,1600,13.26
2020-09-07,www.merrilledge.com/,bankofamerica,margin lending,US-en,,smartphone,"merrill edge, investing",21,20,www.merrilledge.com/investing/margin-trading,0.170152,2400,320,20.65
2020-09-07,www.merrilledge.com/,bankofamerica,margin trading,US-en,,smartphone,"merrill edge, articles",25,18,www.merrilledge.com/article/what-is-margin-trading,0.270462,33100,14800,10.17
2020-09-07,www.merrilledge.com/,bankofamerica,margin trading strategies,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/margin-trading-tips-strategies,0.323129,70,40,3.8
2020-09-07,www.merrilledge.com/,bankofamerica,margin trading tips,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/margin-trading-tips-strategies,0.357143,30,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,market analysis,US-en,,smartphone,"merrill edge, sov, research and guidance",0,0,,0.289616,33100,8100,10.35
2020-09-07,www.merrilledge.com/,bankofamerica,market capitalization,US-en,,smartphone,"merrill edge, articles",16,8,www.merrilledge.com/article/company-size-why-market-capitalization-matters-ose,0.00319098,135000,33100,4.24
2020-09-07,www.merrilledge.com/,bankofamerica,market capitalization definition,US-en,,smartphone,"merrill edge, articles",13,7,www.merrilledge.com/article/company-size-why-market-capitalization-matters-ose,0.000166792,2400,1600,3.67
2020-09-07,www.merrilledge.com/,bankofamerica,market commentary,US-en,,smartphone,"merrill edge, sov, research and guidance",0,0,,0.173571,880,390,7.83
2020-09-07,www.merrilledge.com/,bankofamerica,market news,US-en,,smartphone,"merrill edge, sov, research and guidance",0,0,,0.028084699999999997,135000,60500,1.55
2020-09-07,www.merrilledge.com/,bankofamerica,market outlook,US-en,,smartphone,"merrill edge, research and guidance",78,70,pages.message.merrilledge.com/Redirect.aspx?EQ=CW66ud53aXksHMJ7pqUwLuMcjg3afks1B23JVqXjeBQNQ6evSJwjEOp7DDirBRTw_IkAwV0RlfMdqO8QTDXi44sJHP5NxVTLRsh7wIY8YkIqQ2jHJAcKBFYlHNMzZx2G9u0mhzCUReX3eTpgcoHDMrGT7JA9S3IoqKUTJcraR4TQTbQPvXF0S0kVpsyBcnlMcuObC8wZBB2UoVjV,0.235156,5400,2400,4.54
2020-09-07,www.merrilledge.com/,bankofamerica,market timing,US-en,,smartphone,"merrill edge, articles",12,6,www.merrilledge.com/article/focus-on-time-in-market-not-market-timing,0.10488199999999999,9900,2900,2.83
2020-09-07,www.merrilledge.com/,bankofamerica,market volatility,US-en,,smartphone,"merrill edge, articles",17,10,www.merrilledge.com/article/latest-updates-stock-market-volatility,0.27261599999999997,9900,4400,13.95
2020-09-07,www.merrilledge.com/,bankofamerica,market volatility update,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/latest-updates-stock-market-volatility,0.14285699999999998,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,marriage affects finances,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/marriage-and-your-finances,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,marriage and finances,US-en,,smartphone,"merrill edge, articles",12,8,www.merrilledge.com/article/6-tips-for-financially-happy-marriage,0.0719376,720,390,2.21
2020-09-07,www.merrilledge.com/,bankofamerica,marriage and money,US-en,,smartphone,"merrill edge, articles",9,5,www.merrilledge.com/article/6-tips-for-financially-happy-marriage,0.08154760000000001,1000,720,2.57
2020-09-07,www.merrilledge.com/,bankofamerica,mass affluent statistics,US-en,,smartphone,"merrill edge, research and guidance",0,0,,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,max employer contribution to 401k,US-en,,smartphone,"merrill edge, ask merrill",61,58,www.merrilledge.com/ask/small-business/small-business-owner-401k-contributions-limits,0.016496200000000003,480,480,1.15
2020-09-07,www.merrilledge.com/,bankofamerica,max ira contributions,US-en,,smartphone,"merrill edge, ask merrill",20,19,www.merrilledge.com/ask/retirement/excess-roth-traditional-ira-contributions,0.0697029,5400,4400,4.2
2020-09-07,www.merrilledge.com/,bankofamerica,maximize retirement income,US-en,,smartphone,"merrill edge, research and guidance",7,3,www.merrilledge.com/guidance/maximize-retirement-income,0.174603,20,20,4.79
2020-09-07,www.merrilledge.com/,bankofamerica,maximum contribution to roth ira,US-en,,smartphone,"merrill edge, ask merrill",18,17,www.merrilledge.com/ask/retirement/excess-roth-traditional-ira-contributions,0.0706574,4400,4400,6.29
2020-09-07,www.merrilledge.com/,bankofamerica,measuring net worth,US-en,,smartphone,"merrill edge, articles",17,13,www.merrilledge.com/article/measuring-wealth-whats-your-net-worth,0.047619,20,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,medical expenses in retirement,US-en,,smartphone,"merrill edge, research and guidance",45,41,www.merrilledge.com/guidance/nearing-retirement/health-care-costs,0.0669643,50,40,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,medical trends,US-en,,smartphone,"merrill edge, articles",0,0,,0.246894,390,110,7.22
2020-09-07,www.merrilledge.com/,bankofamerica,medicare frequently asked questions,US-en,,smartphone,"merrill edge, articles",0,0,,0.6232800000000001,170,170,6.39
2020-09-07,www.merrilledge.com/,bankofamerica,megi,US-en,,smartphone,"merrill edge, investing",0,0,,0.0909847,9900,480,8.16
2020-09-07,www.merrilledge.com/,bankofamerica,megi merrill edge,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/guided-investing,0.11111099999999999,10,10,2.59
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge,US-en,,smartphone,"merrill edge, overview",1,1,www.merrilledge.com/,0.141249,165000,165000,0.74
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge bank of america,US-en,,smartphone,"merrill edge, general information",2,1,www.merrilledge.com/m/pages/mobile/why-merrill-edge/integration-mobile.aspx,0.153051,1000,880,0.71
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge bank of america private bank,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/private-bank,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge benefits,US-en,,smartphone,"merrill edge, general information",2,2,www.merrilledge.com/preferred-rewards,0.133787,70,50,4.07
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge careers,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/about/careers,0.00255102,170,170,26.33
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge cd rates,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/article/broker-ed-and-bank-cd-solutions-ose,0.26552800000000004,260,210,3.17
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge cma,US-en,,smartphone,"merrill edge, offers",1,1,www.merrilledge.com/cma,0.144558,320,320,1.97
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge customer service,US-en,,smartphone,"merrill edge, general information",2,1,www.merrilledge.com/help-support,0.0425404,1300,1300,5.11
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge employees,US-en,,smartphone,"merrill edge, general information",2,2,www.merrilledge.com/about/executives,0.0816327,10,10,3.72
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge etfs,US-en,,smartphone,"merrill edge, research and guidance",1,1,www.merrilledge.com/research/select-etf-research,0.15178599999999998,90,90,6.63
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge executive team,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/about/executives,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge executives,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/about/executives,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge guided investing,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/guided-investing,0.155567,320,260,0.93
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge history,US-en,,smartphone,"merrill edge, general information",4,3,www.merrilledge.com/performance-and-planning-tools/performance,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge investment services,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/,0.0,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge investments,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/,0.259368,260,260,4.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge management,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/about/executives,0.0,0,0,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge margin trading,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/investing/margin-trading,0.28571399999999997,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge market pro,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/dashboard,0.143734,880,880,4.16
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge marketpro,US-en,,smartphone,"merrill edge, investing",1,1,www.merrilledge.com/dashboard,0.143734,880,880,4.16
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge minute,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/personal-finance-articles,0.0952381,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge mobile app,US-en,,smartphone,"merrill edge, investing",2,1,www.merrilledge.com/m/pages/mobile/mobile-apps.aspx,0.119048,40,40,2.51
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge mutual funds,US-en,,smartphone,"merrill edge, research and guidance",1,1,www.merrilledge.com/research/mutual-fund-research,0.307692,320,260,3.56
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge newsletter,US-en,,smartphone,"merrill edge, articles",1,1,www.merrilledge.com/personal-finance-articles,0.5,10,10,0.0
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge pricing,US-en,,smartphone,"merrill edge, general information",1,1,www.merrilledge.com/m/pages/mobile/pricing-mobile.aspx,0.138249,50,50,4.58
2020-09-07,www.merrilledge.com/,bankofamerica,merrill edge report,US-en,,smartphone,"merrill edge, research and guidance",3,3,www.merrilledge.com/Publish/Content/application/pdf/GWMOL/Merrill_Edge_Report_112812.pdf,0.010204099999999999,10,10,9.81
